status,source_file,output_file,preset,original_size_bytes,converted_size_bytes,message
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n1 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/n1 - lip gloss love rain_hero.webp,hero,78954,40890,77.1 KB -> 39.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05_thumbnail.webp,thumbnail,92763,4400,90.6 KB -> 4.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05_card.webp,card,92763,16148,90.6 KB -> 15.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05_detail.webp,detail,92763,50298,90.6 KB -> 49.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 05_hero.webp,hero,92763,72994,90.6 KB -> 71.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02_thumbnail.webp,thumbnail,84856,4850,82.9 KB -> 4.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02_card.webp,card,84856,15930,82.9 KB -> 15.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02_detail.webp,detail,84856,43922,82.9 KB -> 42.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 02_hero.webp,hero,84856,65584,82.9 KB -> 64.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01_thumbnail.webp,thumbnail,83004,4966,81.1 KB -> 4.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01_card.webp,card,83004,15824,81.1 KB -> 15.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01_detail.webp,detail,83004,41622,81.1 KB -> 40.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 01_hero.webp,hero,83004,62448,81.1 KB -> 61.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/05 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/05 - Matte - eccseee_thumbnail.webp,thumbnail,98353,5342,96.0 KB -> 5.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/05 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/05 - Matte - eccseee_card.webp,card,98353,18146,96.0 KB -> 17.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/05 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/05 - Matte - eccseee_detail.webp,detail,98353,53340,96.0 KB -> 52.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/05 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/05 - Matte - eccseee_hero.webp,hero,98353,76764,96.0 KB -> 75.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04_thumbnail.webp,thumbnail,96471,4426,94.2 KB -> 4.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04_card.webp,card,96471,16020,94.2 KB -> 15.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04_detail.webp,detail,96471,51616,94.2 KB -> 50.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 04_hero.webp,hero,96471,76472,94.2 KB -> 74.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/04 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/04 - Matte - eccseee_thumbnail.webp,thumbnail,91093,5038,89.0 KB -> 4.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/04 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/04 - Matte - eccseee_card.webp,card,91093,16456,89.0 KB -> 16.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/04 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/04 - Matte - eccseee_detail.webp,detail,91093,45768,89.0 KB -> 44.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/04 - Matte - eccseee.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/04 - Matte - eccseee_hero.webp,hero,91093,67110,89.0 KB -> 65.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/003 princess - imperial golden lips plumper.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/003 princess - imperial golden lips plumper_thumbnail.webp,thumbnail,77824,3438,76.0 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/003 princess - imperial golden lips plumper.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/003 princess - imperial golden lips plumper_card.webp,card,77824,12002,76.0 KB -> 11.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/003 princess - imperial golden lips plumper.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/003 princess - imperial golden lips plumper_detail.webp,detail,77824,38214,76.0 KB -> 37.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/003 princess - imperial golden lips plumper.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/003 princess - imperial golden lips plumper_hero.webp,hero,77824,55566,76.0 KB -> 54.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06_thumbnail.webp,thumbnail,73896,4266,72.2 KB -> 4.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06_card.webp,card,73896,13678,72.2 KB -> 13.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06_detail.webp,detail,73896,36658,72.2 KB -> 35.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 06_hero.webp,hero,73896,53290,72.2 KB -> 52.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n5 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/n5 - lip gloss love rain_thumbnail.webp,thumbnail,85764,2450,83.8 KB -> 2.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n5 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/n5 - lip gloss love rain_card.webp,card,85764,8174,83.8 KB -> 8.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n5 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/n5 - lip gloss love rain_detail.webp,detail,85764,25940,83.8 KB -> 25.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n5 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/n5 - lip gloss love rain_hero.webp,hero,85764,45552,83.8 KB -> 44.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/top coat labial glow miss rose.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/top coat labial glow miss rose_thumbnail.webp,thumbnail,103012,6280,100.6 KB -> 6.1 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/top coat labial glow miss rose.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/top coat labial glow miss rose_card.webp,card,103012,19498,100.6 KB -> 19.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/top coat labial glow miss rose.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/top coat labial glow miss rose_detail.webp,detail,103012,53156,100.6 KB -> 51.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/top coat labial glow miss rose.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/top coat labial glow miss rose_hero.webp,hero,103012,77406,100.6 KB -> 75.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04_thumbnail.webp,thumbnail,77317,3514,75.5 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04_card.webp,card,77317,12496,75.5 KB -> 12.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04_detail.webp,detail,77317,37478,75.5 KB -> 36.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 04_hero.webp,hero,77317,55670,75.5 KB -> 54.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05_thumbnail.webp,thumbnail,79676,4584,77.8 KB -> 4.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05_card.webp,card,79676,15010,77.8 KB -> 14.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05_detail.webp,detail,79676,40788,77.8 KB -> 39.8 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 05_hero.webp,hero,79676,58566,77.8 KB -> 57.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01_thumbnail.webp,thumbnail,77326,3972,75.5 KB -> 3.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01_card.webp,card,77326,13766,75.5 KB -> 13.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01_detail.webp,detail,77326,38388,75.5 KB -> 37.5 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - infantil - 01_hero.webp,hero,77326,55450,75.5 KB -> 54.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06_thumbnail.webp,thumbnail,73776,3798,72.0 KB -> 3.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06_card.webp,card,73776,12650,72.0 KB -> 12.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06_detail.webp,detail,73776,34694,72.0 KB -> 33.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/Mocallure - lipgloss - brilhante - 06_hero.webp,hero,73776,50466,72.0 KB -> 49.3 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio_thumbnail.webp,thumbnail,101388,6816,99.0 KB -> 6.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio_card.webp,card,101388,19662,99.0 KB -> 19.2 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio_detail.webp,detail,101388,53950,99.0 KB -> 52.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/LipGloss - Hidratante - Unicornio_hero.webp,hero,101388,79568,99.0 KB -> 77.7 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial_thumbnail.webp,thumbnail,67011,3492,65.4 KB -> 3.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial_card.webp,card,67011,10838,65.4 KB -> 10.6 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial_detail.webp,detail,67011,29654,65.4 KB -> 29.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/hero/maquiagem/labial/gloss/doll 001 - limp plumper hana imperial_hero.webp,hero,67011,44474,65.4 KB -> 43.4 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n4 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/thumbnail/maquiagem/labial/gloss/n4 - lip gloss love rain_thumbnail.webp,thumbnail,53584,2958,52.3 KB -> 2.9 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n4 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/card/maquiagem/labial/gloss/n4 - lip gloss love rain_card.webp,card,53584,9264,52.3 KB -> 9.0 KB
SUCCESS,/home/gabbu/Downloads/ecommerce-produtos/maquiagem/labial/gloss/n4 - lip gloss love rain.jpeg,/home/gabbu/Área de trabalho/scripts/otimizacao-imgs-webp/ecommerce-produtos/detail/maquiagem/labial/gloss/n4 - lip gloss love rain_detail.webp,detail,53584,26716,52.3 KB -> 26.1 KB
